feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,category_1,region_Region A,region_Region B,region_Region C,positive_predictors_mean,category_predictor_interaction,target
-1.397853837076718,-1.3046106132330495,1.4702487610494388,-1.1272160023222508,0.04629682943178898,1.183947010113459,0.9830743247674751,0.99870890862663,3,0,1,0,-1.2765601508773392,-3.829680452632018,0
-0.5335475821050876,-0.5267438290695422,0.72771575599537,-0.6090444852360489,1.102178832557953,1.1210106649323297,1.044555435195957,1.109315806351869,3,1,0,0,-0.5564452988035596,-1.6693358964106788,0
0.10980396524361087,0.1760221000449321,-0.057665519187767605,0.15474136632991847,0.5376285991543217,-2.5939870595228327,-2.2621485140409487,-2.3447206265300906,0,1,0,0,0.14685581053948715,0.0,1
-1.129092929246731,-1.1660204077550378,1.2144714802502687,-0.9860927664653102,-0.9391648504080464,0.3237782126108462,0.15882671138988552,-0.05567786830096512,3,1,0,0,-1.0937353678223596,-3.2812061034670785,0
0.369749486838543,0.4712411459054113,-0.4534005882459218,0.6591773938312474,1.2108550796395676,-2.48287033870102,-1.7451254072010174,-1.971833196530125,0,1,0,0,0.5000560088584005,0.0,1
-0.5887773530185584,-0.5574522729171545,0.555211158439198,-0.5710118656456817,1.6123265599932886,-0.017275071674813514,0.5404564624930077,-0.06842722423274851,3,1,0,0,-0.5724138305271316,-1.7172414915813947,0
-0.2854680390885676,-0.3510484292538192,0.09784176781403749,-0.3577127201690466,-0.7617767697922759,-0.5525344308922963,-0.40471225527310883,-0.06452969229416591,1,1,0,0,-0.33140972950381115,-0.33140972950381115,0
-0.5898257947998822,-0.5884822495388029,0.7731971994376179,-0.5325733160109863,-1.0108262247332136,-0.8757420235118037,-0.9130097834040279,-0.8085059908849925,3,0,0,1,-0.5702937867832238,-1.7108813603496715,1
1.819394582109048,1.7844153145853052,-2.2165848161614883,2.056834989290329,-0.5555565651405099,0.8941707180436118,0.718777669662103,1.1592752402907451,2,0,0,1,1.8868816286615608,3.7737632573231217,1
-0.012346242311578822,0.034531536878220005,0.2065299107438002,0.24716338066458637,-1.5094067820932042,-0.676690874670315,-1.371967562290268,-0.6245717221067718,1,0,1,0,0.08978289174374253,0.08978289174374253,1
-1.037511898347112,-1.1475187820105346,0.7792901106058142,-1.0088693229539076,1.2973051800875128,-0.007236521973841015,0.40857796971695276,0.05442879977980798,3,1,0,0,-1.064633334437185,-3.1939000033115548,0
0.8084452127574439,0.7999051317228644,-0.6363648176541803,0.5938491188930061,1.4908223871406203,-0.9759300977814714,-0.5203374276097574,-0.8913518905705077,2,0,1,0,0.7340664877911047,1.4681329755822095,1
-1.1976688300985268,-1.1530081550019835,1.154695532722804,-1.2035024810294526,0.4655194002772065,0.08012313566281519,-0.12249785882902903,0.016560354512524484,3,1,0,0,-1.1847264887099878,-3.5541794661299635,0
0.20595837744902326,0.2070360921864245,-0.4605028637130349,0.16782751916433858,0.91940076469024,1.010131787020723,1.2856354042323852,0.8795781784145649,0,1,0,0,0.19360732959992877,0.0,0
-1.923017983975352,-1.781227421947027,2.085841493378392,-1.50140727125201,0.5879601921558721,-0.918732843829567,-0.5198161326008299,-0.8107891900518659,3,1,0,0,-1.7352175590581298,-5.205652677174389,0
-1.3030531401993586,-1.220812144627231,1.5207945416494475,-1.264330897213685,-0.4210624752741851,0.6744565814913323,0.6026173806606381,0.7630347475756643,3,0,1,0,-1.2627320606800916,-3.7881961820402745,0
0.19417495962223918,0.1913684867235703,-0.0002932975533636071,0.4404286582576843,0.4611525353137151,0.062031548581858484,0.3313400847728399,0.11111535947049378,0,0,0,1,0.27532403486783125,0.0,0
0.7259005974689509,0.7418578822345552,-0.6004662222378806,0.6349892367605129,1.1687510689229323,0.05240982393457928,0.39277389225673887,0.17239021136312577,2,0,1,0,0.7009159054880064,1.4018318109760128,1
0.16914703525927496,0.1960744773013324,-0.6347164567003141,0.10438778890457459,1.077259825675051,-0.3650693412445588,-0.10850760172371823,-0.7206570303438161,0,1,0,0,0.15653643382172733,0.0,0
-0.11263390910601953,-0.073550367460966,-0.1518483234066148,0.024504658459816583,-1.4474055405172177,0.8145555777683788,0.8278812853073558,0.9819821502057072,1,1,0,0,-0.053893206035722986,-0.053893206035722986,0
-0.2947063331429941,-0.4721037174098082,0.5605663051362322,-0.16206484572381283,-0.12577605929995303,0.7069764413126813,0.6335909345457742,0.4757906602677419,1,0,0,1,-0.3096249654255384,-0.3096249654255384,0
-1.4506467251515949,-1.4725152578340237,1.440149779784642,-1.5109315046987712,-0.3518979093704022,-0.13732121546143283,-0.9366240609242613,-0.5388574767789811,3,0,1,0,-1.4780311625614633,-4.43409348768439,0
-0.705808381301153,-0.8474939441149814,0.3470763493024472,-1.3447019012037098,0.8767044628413976,0.21548364721286647,-0.25749451817061647,0.6523083761419853,3,0,1,0,-0.9660014088732813,-2.898004226619844,0
-0.4513312457851448,-0.3248645477760181,0.3203770087974611,-0.6266089399559199,0.008536710361078977,0.7826132877755269,1.0342224919236316,1.0766198151075357,1,0,1,0,-0.4676015778390276,-0.4676015778390276,0
1.0387434794294017,1.0257798795779831,-1.2519092524038409,1.0888152100041224,-0.5168502056422417,0.5711517765092763,-0.15013923244237512,0.5285878623839552,2,1,0,0,1.0511128563371692,2.1022257126743384,1
0.33825494116797,0.316464237825704,-0.3815934413436462,0.03266286107901408,0.718546162874012,-0.319124441474913,-0.24809467148616032,-0.04061224464927082,0,1,0,0,0.229127346690896,0.0,1
-1.729974845528911,-1.6332496513463792,1.69682178477245,-1.799502142317135,-0.08775085599070782,1.226338274191835,0.7240049314428192,1.0641901270936038,3,0,0,1,-1.720908879730808,-5.1627266391924245,0
0.3190769567427965,0.3574879863848335,-0.2925356210210734,0.3642265289163282,-0.8392601936801666,0.9097919624612452,0.49500551619971106,0.7332657499362676,0,0,1,0,0.34693049068131937,0.0,1
-0.3771530206930408,-0.4860374154973569,0.3710102913353786,-0.960821498804854,1.356136974527385,2.218825539631791,2.449723403307374,1.930361816790396,1,0,0,1,-0.6080039783317506,-0.6080039783317506,0
-0.6636691396535332,-0.6676398038313541,0.9522467661366912,-0.7382603027044627,-1.3365941661393002,-1.6447757770441074,-2.0200586721917686,-1.704786372112211,3,0,0,1,-0.68985641539645,-2.0695692461893502,0
0.6014231543121131,0.5642482447189905,-0.5324723708938947,0.341188226315448,-1.665526893096355,0.7395871327909537,-0.024316848316074512,0.6253871272639446,2,1,0,0,0.5022865417821839,1.0045730835643678,1
1.0130972936042204,0.8359553832870483,-0.9477112111765468,0.5477806421314734,-1.2296870859369824,1.2120436844767504,0.9489636614884095,0.956578819803382,2,1,0,0,0.7989444396742473,1.5978888793484947,1
0.9151969240033088,0.8415247315533398,-0.7050099891126819,0.6895106623981534,-1.1613365851243047,1.0578249206601105,1.3643374229601741,0.2865214965596846,2,1,0,0,0.8154107726516008,1.6308215453032016,1
-0.8230041450747781,-0.8370345133979504,0.7636871813677991,-1.0424711728680032,0.13554508348666228,-0.2625229199043041,-0.05047425741475051,-0.2959481411865219,3,0,0,1,-0.9008366104469104,-2.7025098313407314,0
-0.302667098728354,-0.3130517403278913,0.05472323352905079,-0.21751555943501244,0.4362925828594521,-1.4281122726004654,-1.4175646840405922,-1.5826545486973542,1,0,1,0,-0.2777447994970859,-0.2777447994970859,0
0.3261254544310297,0.1786092849827894,-0.09288601448274772,0.4165414570435702,-0.17423546251605262,-0.0006433789231736144,1.6370456254425236,1.5870602774149751,0,1,0,0,0.30709206548579643,0.0,1
0.9586544708529156,1.0645023580052873,-0.0002932975533636071,0.9981706383373636,-1.020951549077833,-0.5029279000370296,-0.23942702328908763,-0.5353240219033105,2,0,0,1,1.0071091557318554,2.014218311463711,0
-0.4695285975272691,-0.4776816412795838,0.5077019067907091,-0.5904328164824886,-1.2702844938333442,-0.3073768572591415,-0.3236271806910568,-0.13661890827198522,1,0,1,0,-0.5125476850964471,-0.5125476850964471,0
-0.18136750169976604,-0.177578346079242,0.05689260978986829,-0.2545664373385931,-0.023414229304747725,-0.0006433789231736144,1.492822408119893,2.0358611163874194,1,0,0,1,-0.2045040950392004,-0.2045040950392004,0
-1.0852489667666914,-1.0407263173493202,0.9865506751590806,-1.2539301723040026,0.23059765879642527,-1.3335982734159362,-0.9836391299289647,-1.5671609019619304,3,1,0,0,-1.1266351521400046,-3.3799054564200137,0
-1.1734812210797751,-1.2444612457045534,1.3714927290112833,-1.4930890062433173,-0.6752882216011811,0.8622949478252707,0.45300617081917316,0.4926079066208528,3,0,1,0,-1.3036771576758819,-3.911031473027646,0
0.7986088865026673,0.837531815196905,-0.6218472121949516,0.5207642754429543,-0.9645983417018368,-0.7884814174868665,-0.9541392745589014,-1.0495943478235807,2,0,0,1,0.7189683257141756,1.4379366514283511,1
1.3324049175443642,1.287832995137986,-1.209321751570973,1.0331399031876742,-1.449015561182311,-0.8115164063605343,-1.2254980684388903,-0.9783601272645204,2,1,0,0,1.2177926052900083,2.4355852105800166,1
-0.06979177480715423,-0.1578288634855515,0.2295583365796073,0.16491775004959958,-1.6372725972635256,0.17871867940068517,-0.07925405444781083,-0.009889144015527918,1,0,1,0,-0.02090096274770205,-0.02090096274770205,0
0.9861317020615828,1.0353841464076283,-0.8976668567910281,0.9053483249433278,-1.3619202071903902,0.7127044307270333,0.16374409209125682,0.8902274848879093,2,0,1,0,0.975621391137513,1.951242782275026,1
0.3559440057130615,0.4985081827895979,-0.3398589753929029,-0.07169903509852901,0.8423102138429929,1.0001288238695067,1.5134629512046514,0.9793904199761544,0,1,0,0,0.2609177178013768,0.0,1
-0.6324470153454483,-0.5589363913133906,0.6113352182247276,-0.6699769792302338,-0.5365336909181723,1.1379204199493662,0.8645158681451607,0.6047098625573398,3,1,0,0,-0.6204534619630242,-1.8613603858890726,0
0.355707971792368,0.4427684107461225,-0.12252882235470741,0.13647601822284647,-1.6332044910638943,-0.0006433789231736144,-1.1682166098145834,-0.9131765081810336,0,1,0,0,0.311650800253779,0.0,1
1.5108852097330632,1.4502804161212577,-0.0002932975533636071,1.467048500046847,0.03205429953757568,-1.197575572026476,-0.9037955410689089,-1.136876668342505,2,1,0,0,1.4760713753003891,2.9521427506007782,0
-0.03426774510523192,-0.1909343521696456,0.10803435714926989,-0.19646421447086512,0.12870410641084098,-0.3569198218977825,-0.18800252323455344,-0.5865334235552385,1,1,0,0,-0.14055543724858088,-0.14055543724858088,1
1.5370069452518518,1.672501357105265,-1.738530072746025,1.6887331268023211,-0.24324456768362823,0.3674749563587143,0.42599592000871733,0.3600676887598277,2,0,1,0,1.6327471430531457,3.2654942861062914,1
-2.5710521913279343,-2.356405174206113,2.5007350337647902,-2.3620704330689866,-1.344786422059717,-0.0006433789231736144,-0.5958132510799825,-0.4109663453260559,3,1,0,0,-2.4298425995343447,-7.289527798603034,0
0.8078145235247499,0.95272180782752,-0.8769465284215069,0.88468803012872,0.8869529460500846,-2.5939870595228327,-2.6682191321175024,-2.706857841958638,2,0,1,0,0.8817414538269966,1.7634829076539933,1
0.08636396964323577,0.052146367285713806,-0.2518236871818498,-0.22816135459976872,0.6587308872542063,-1.9151793881029988,-1.2569930100986146,-1.94101221659238,0,0,1,0,-0.029883672556939717,-0.0,0
-0.2926482285471167,-0.4045653342255492,0.4589368242591345,-0.4153932787966628,-0.3608774743285348,-0.24967511855717442,-0.32847333381323074,-0.21113489750385053,1,1,0,0,-0.3708689471897762,-0.3708689471897762,0
0.09099169272278737,-0.014491412619436594,-0.3660553787767898,0.18860161800626457,-0.4090734651697933,0.9004111774758062,0.9190313841211053,1.194638066110474,0,0,0,1,0.0883672993698718,0.0,0
-1.9504078582670623,-2.1042525170152087,2.0173072237889933,-1.747475717752793,-1.188036830086358,-0.9468322920632108,-1.244439813924629,-0.6728741727518159,3,0,1,0,-1.9340453643450213,-5.802136093035064,0
-0.21475996557589683,-0.2249205902497612,0.2452252428613144,-0.2675212643013046,0.8820409564753772,0.7722163778375465,1.0827889029087223,0.4536345716442452,1,0,1,0,-0.23573394004232084,-0.23573394004232084,0
0.3515030668583685,0.5052201360972917,-0.7261631858843319,0.4843395780253527,0.3486849442427649,-1.567661630427112,-1.077126523492949,-0.8568751459529526,0,0,1,0,0.44702092699367096,0.0,1
1.4518397791950146,1.4285684473397997,-1.5782018237937372,1.5314573286320146,-1.4310007757160037,0.2710004640876722,-0.07967075789123562,0.5402709932101378,2,1,0,0,1.4706218517222762,2.9412437034445524,1
-0.5079114077339272,-0.476367335965643,0.5704514211843548,-0.18096421980714741,-0.4186057742387748,0.2786456929160619,-0.09971006993621313,0.08797495006172018,3,0,1,0,-0.3884143211689059,-1.1652429635067176,0
-0.7928406758411372,-0.6548749774275789,0.8972798582600552,-0.74630426992425,1.4016665859026658,0.4947571621317027,0.48028435244925194,0.24627816181117118,3,1,0,0,-0.7313399743976553,-2.194019923192966,0
-0.4916994584988134,-0.5291972402710278,0.4612689774266464,-0.3902273182925597,-0.16119917546854143,-1.0556136724175529,-0.9075685368002772,-0.9108919773036884,3,0,0,1,-0.4703746723541336,-1.4111240170624009,0
0.8996085615153497,1.092068270250656,-0.7872891112012601,0.9362112940590772,-0.6026635873895185,-1.6217500305360837,-1.817748381712773,-1.352338872053956,2,0,0,1,0.975962708608361,1.951925417216722,1
0.3236589612617359,0.515253660371103,-0.3552359254158204,0.5841349240349397,0.501824692646152,0.7648485756179834,1.1094131307380062,1.147817148590543,0,0,1,0,0.4743491818892595,0.0,1
-0.5191917983939913,-0.5298850933252897,0.5333048385775557,-0.3366182091004384,-1.0251043102468114,-1.5992092455336884,-2.132329364436885,-1.3794297925930628,3,0,1,0,-0.46189836693990644,-1.3856951008197194,0
0.5048094259784518,0.4445453715766755,-0.4682495806647325,0.19677151294130726,0.08622325376483667,-0.8064537557685987,-0.33082175072472286,-0.9243688417040444,2,0,1,0,0.3820421034988115,0.764084206997623,1
0.09621147950239058,0.1627599807850855,0.08640251966104188,0.06435552134152689,0.5909809793538391,1.4635352072783143,1.4749448604692235,1.243322167964023,0,0,1,0,0.10777566054300099,0.0,1
0.9518802032629528,0.9114458290302891,-1.1130460318544746,1.1027039794042868,1.233035031507494,0.18106595194033787,0.25013339402141327,0.3195109994527889,2,1,0,0,0.9886766705658429,1.9773533411316857,1
-0.6883418038064165,-0.7981280298234457,0.6059471585932213,-0.6743021401372381,0.6705868387368077,0.3898068459154197,0.39749443769851794,0.031132049178386884,3,1,0,0,-0.7202573245890335,-2.1607719737671003,0
-0.3207803175596094,-0.1947898401263112,0.1926127287123933,0.011492978975587582,-0.3966226718830907,0.6585009202008568,0.41829875798484534,0.9809923148096868,1,0,0,1,-0.1680257262367777,-0.1680257262367777,1
-0.384050730790948,-0.2640132225293993,0.3252096473251518,-0.09441134360964391,0.931404437623428,-0.0006433789231736144,0.9368306090520695,0.4439788508065741,1,0,1,0,-0.2474917656433304,-0.2474917656433304,1
-1.4359134342206592,-1.413261098336276,1.7570621441879088,-1.476896495314669,1.383789331826167,-0.019599972658695414,0.007661668203133592,0.21323108868512147,3,0,0,1,-1.4420236759572014,-4.326071027871604,0
0.2916233647461713,0.1657196690892069,-0.1851563215449689,0.5995102440024465,-0.07325406018216263,-0.9434471378256536,-1.1356056024418621,-0.5942645761940641,0,0,0,1,0.3522844259459415,0.0,1
0.2571979989505549,0.1347498597499678,-0.49273593698126,0.16565530463314967,-1.712590672152723,2.603648967138078,1.9569859317956266,2.7252315981096693,0,0,1,0,0.18586772111122415,0.0,1
0.005924951898507977,0.015417208502828706,-0.1284369795374496,-0.5774379927530258,1.3232337170214703,-0.3044271277669497,0.0727627402029876,-0.3652463626961807,0,0,1,0,-0.18536527745056305,-0.0,0
-0.22940313432072013,-0.2777854752271183,0.308579883660628,-0.3290904905582016,-1.155105930618437,0.3502267713140311,0.19671473446193982,0.2555446173140752,1,0,1,0,-0.27875970003534667,-0.27875970003534667,0
-1.3886474517759797,-1.4147409655772016,1.2392015363470703,-1.503395221988825,-1.2906016496001254,0.4647370835486181,0.13659623279087543,0.3502225337475752,3,0,1,0,-1.4355945464473354,-4.306783639342006,0
-0.4120673389912092,-0.3108474672616381,0.2748100341724853,-0.15167138551738682,-0.6624122216842456,-0.5566772097955711,-0.7898249246990897,-0.483948176308676,1,0,0,1,-0.291528730590078,-0.291528730590078,0
-0.3355581093380757,-0.2629719900149079,0.6130080839422724,-0.347248201553329,-0.4119540863217421,-0.4440889956664531,-0.44584420004842057,-0.5797583546206588,1,1,0,0,-0.3152594336354375,-0.3152594336354375,0
-0.7867377375624998,-0.6485593325849712,0.681321683738803,-0.430305546706582,1.0407824596467627,1.564880080279362,1.7191179805175576,1.761564362389196,3,1,0,0,-0.6218675389513509,-1.8656026168540527,0
-0.15743884217320034,-0.2541405467310779,0.3519235335476153,-0.14124858992459183,-0.3800874258418005,-0.7729357844978081,-0.8677293495822969,-0.4814065470903548,1,1,0,0,-0.1842759929429567,-0.1842759929429567,1
0.397585126355622,0.3608212929578663,-0.1563913586111052,0.16978589709838396,-1.5590691678137214,0.4356516892555738,-0.00489720410629471,0.3408159662421664,0,0,0,1,0.3093974388039574,0.0,1
1.852683770420447,1.914967364675688,-2.0478544175268074,1.893042374192057,0.4747286728321029,0.9430830998720556,0.36050691149868425,0.7051046777428019,2,0,0,1,1.8868978364293973,3.7737956728587947,1
0.17229802015624776,0.2140825861419431,-0.3572039276361884,0.06680376496277168,0.5968636215950476,-0.22203700132213963,0.22076789022511173,-0.3201877608804362,0,0,0,1,0.1510614570869875,0.0,0
0.2537570518687397,0.4008929224024647,-0.3171654777102788,0.44134526678543,1.0922014083672384,-0.09580617052740842,0.3589776613634881,-0.20988846843440354,0,0,1,0,0.36533174701887816,0.0,1
-0.07218313639760333,-0.03165424267767909,-0.1466250228576838,-0.18028128613735972,-0.3465475067938132,-0.0006433789231736144,1.22087419049856,1.0616809963363314,1,0,0,1,-0.09470622173754739,-0.09470622173754739,0
-1.8828651337714684,-1.6923955234638712,1.9524737590836887,-1.6750658612357516,-1.430039089894079,-0.14143025609503793,-0.7452960704681396,-0.08969293452798172,3,1,0,0,-1.7501088394903637,-5.250326518471091,0
-0.025125449491024424,0.026789165606258006,-0.017169964669724508,-0.02232581930530912,0.18757317689070677,-2.177624512888855,-1.7361233970188645,-1.844818756818258,1,0,1,0,-0.0068873677300251785,-0.0068873677300251785,0
0.06003629168042498,0.1624140848200431,0.009495460282208793,0.13685875250707896,-1.3090577492661708,1.5813079348713612,0.5169130597844298,1.844767159362334,0,1,0,0,0.11976970966918236,0.0,1
2.419213597611242,2.372525545169926,-2.199758788941915,2.731695685501883,-1.669033692683414,-1.021178496480486,-1.8629047760690907,-0.8888897765833261,2,1,0,0,2.5078116094276837,5.015623218855367,1
-0.18794723534745392,-0.186390292478285,0.3555848173853273,-0.2528909585378884,0.9687567386504552,0.22891770251741608,0.39479823893567195,0.3561352966864023,1,1,0,0,-0.20907616212120908,-0.20907616212120908,0
0.2969514320799036,0.3831816798892021,-0.2074166725073726,0.009641295165490482,-0.3308057310319527,-1.380480454065666,-1.4882338674917805,-0.6948251536238306,0,1,0,0,0.2299248023781987,0.0,1
-0.03317380167136992,0.1235095849730077,-0.363168001391567,0.3261009264185826,0.09038608193798987,-0.5335100302122773,-0.16202567864881182,-0.3645131307306566,1,1,0,0,0.1388122365734068,0.1388122365734068,0
-1.1464547979585618,-1.069502433164326,-0.0002932975533636071,-0.8693440146047345,0.5678644461197815,-0.4554221148188716,0.0735132754978297,-0.5522625046831808,3,1,0,0,-1.028433748575874,-3.0853012457276225,0
1.122880758482836,1.1072455344211396,-0.8056743880504511,0.7255542789957222,-0.3390599821911433,0.18556075395849217,0.4297373190600052,0.15267542170542747,2,0,1,0,0.9852268572998993,1.9704537145997987,1
0.7391214015553638,0.8682810093215844,-1.3648352886630746,0.7360727897071534,-1.5510660756216013,-0.9179514572218268,-1.0749717558190215,-1.2756020427522867,2,1,0,0,0.7811584001947005,1.562316800389401,1
0.7775070921706239,0.558074506507109,-0.6596391788961471,0.6476872704841549,-0.8527014194773423,2.0840444569563963,1.8039799678272632,2.084487130349467,2,0,1,0,0.6610896230539626,1.3221792461079251,1
-0.8918940702342597,-1.0264181563308488,0.8804534616653223,-0.9207274104244224,-1.0550019033190652,0.028490575317599985,-0.6245696954345876,-0.11309156335937662,3,1,0,0,-0.946346545663177,-2.839039636989531,0
1.3781099789024749,1.4356249263672072,-1.5848972857398878,1.43983898100736,1.657417213967464,0.9275354336263542,1.6639567996732603,0.6461931398949196,2,1,0,0,1.4178579620923475,2.835715924184695,1
-1.3753743920564323,-1.3668778000431248,1.5692280556196108,-1.360362410283996,0.8333942718726655,-0.006553991002261215,0.566385411489516,-0.22363769188859842,3,1,0,0,-1.3675382007945178,-4.102614602383554,0
0.5770566991858385,0.631835581042805,-0.248886891533518,0.4530180066601738,-0.16405552171137563,1.0495336248625808,0.49954314964750457,1.261329073356849,2,0,0,1,0.5539700956296058,1.1079401912592115,1
2.1514031518753693,2.144145674493049,-2.0504011577179777,1.6810091724226066,-1.5086824363813012,-2.202230404918175,-2.2456823382359974,-2.133912355017744,2,0,1,0,1.9921859995970082,3.9843719991940163,1
-0.9715626615948756,-0.911084312823162,0.919474365700896,-0.5073422101180057,-1.3268859738782,-0.737003777730579,-1.1744876014562504,-0.5077214197046244,3,0,1,0,-0.7966630615120144,-2.3899891845360433,0
-0.5550628241160268,-0.6322356361717668,-0.0002932975533636071,-0.8178779820662064,1.0876243746104994,-0.5449687279338987,0.32270760240457036,-0.4207812320474698,3,0,1,0,-0.6683921474513334,-2.005176442354,0
0.09873834492327548,0.1529009691827037,-0.07362465565382251,0.19155497108888817,1.5467630826013583,-0.5534600414465598,-0.35423691553590664,-0.4743776554589285,0,0,1,0,0.14773142839828912,0.0,1
-0.4933867189571322,-0.3943791625990636,0.6798198654842712,-0.4216465587525729,-1.6195869559648215,0.5471760698806032,0.0715833367376455,0.414349371890411,3,1,0,0,-0.4364708134362562,-1.3094124403087686,1
-1.5214721961088302,-1.394370087792984,1.4798573799159054,-1.2160919180388514,1.425346451357275,0.6190643494597645,0.9850783888096677,0.6981305602193737,3,1,0,0,-1.3773114006468887,-4.131934201940666,0
0.06821705422444477,0.2634028796581208,-0.0002932975533636071,0.2901047454228205,-0.4099451333897794,-0.0006433789231736144,-0.19744192588650933,-0.17972795284567603,0,1,0,0,0.20724155976846204,0.0,0
-1.0420209037288244,-1.0130302421123445,1.6342528264751195,-0.9797570468567784,-0.9881781231063632,-0.04900435173092792,0.28792511404941096,-0.01201334451175902,3,1,0,0,-1.0116027308993158,-3.0348081926979473,0
0.4658581559659496,0.4889239254581346,-0.2619127042466227,-0.021258111551237618,-1.3740579779550108,2.564450213900628,2.3865834347776747,2.6731260371980223,0,1,0,0,0.3111746566242822,0.0,1
